graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path
syn_barabasi_albert_small_0103,synthetic,barabasi_albert,small,22,40,"{""n"": 22, ""m"": 2}",networkx_spring,1481860408,data/raw/synthetic/syn_barabasi_albert_small_0103.graphml,data/images/syn_barabasi_albert_small_0103.png
syn_barabasi_albert_small_0104,synthetic,barabasi_albert,small,15,36,"{""n"": 15, ""m"": 3}",networkx_spring,680026420,data/raw/synthetic/syn_barabasi_albert_small_0104.graphml,data/images/syn_barabasi_albert_small_0104.png
syn_barabasi_albert_small_0105,synthetic,barabasi_albert,small,22,72,"{""n"": 22, ""m"": 4}",networkx_spring,4199889387,data/raw/synthetic/syn_barabasi_albert_small_0105.graphml,data/images/syn_barabasi_albert_small_0105.png
syn_barabasi_albert_small_0106,synthetic,barabasi_albert,small,16,48,"{""n"": 16, ""m"": 4}",networkx_spring,4016830717,data/raw/synthetic/syn_barabasi_albert_small_0106.graphml,data/images/syn_barabasi_albert_small_0106.png
syn_barabasi_albert_small_0107,synthetic,barabasi_albert,small,25,46,"{""n"": 25, ""m"": 2}",networkx_spring,546469125,data/raw/synthetic/syn_barabasi_albert_small_0107.graphml,data/images/syn_barabasi_albert_small_0107.png
syn_barabasi_albert_small_0108,synthetic,barabasi_albert,small,21,20,"{""n"": 21, ""m"": 1}",networkx_spring,3303688372,data/raw/synthetic/syn_barabasi_albert_small_0108.graphml,data/images/syn_barabasi_albert_small_0108.png
syn_barabasi_albert_small_0109,synthetic,barabasi_albert,small,20,19,"{""n"": 20, ""m"": 1}",networkx_spring,2016287795,data/raw/synthetic/syn_barabasi_albert_small_0109.graphml,data/images/syn_barabasi_albert_small_0109.png
syn_barabasi_albert_small_0110,synthetic,barabasi_albert,small,10,16,"{""n"": 10, ""m"": 2}",networkx_spring,3343131663,data/raw/synthetic/syn_barabasi_albert_small_0110.graphml,data/images/syn_barabasi_albert_small_0110.png
syn_barabasi_albert_small_0111,synthetic,barabasi_albert,small,13,12,"{""n"": 13, ""m"": 1}",networkx_spring,3155487561,data/raw/synthetic/syn_barabasi_albert_small_0111.graphml,data/images/syn_barabasi_albert_small_0111.png
syn_barabasi_albert_small_0112,synthetic,barabasi_albert,small,15,44,"{""n"": 15, ""m"": 4}",networkx_spring,1459093732,data/raw/synthetic/syn_barabasi_albert_small_0112.graphml,data/images/syn_barabasi_albert_small_0112.png
syn_barabasi_albert_small_0113,synthetic,barabasi_albert,small,23,60,"{""n"": 23, ""m"": 3}",networkx_spring,2127361985,data/raw/synthetic/syn_barabasi_albert_small_0113.graphml,data/images/syn_barabasi_albert_small_0113.png
syn_barabasi_albert_small_0114,synthetic,barabasi_albert,small,14,33,"{""n"": 14, ""m"": 3}",networkx_spring,2646830328,data/raw/synthetic/syn_barabasi_albert_small_0114.graphml,data/images/syn_barabasi_albert_small_0114.png
syn_barabasi_albert_small_0115,synthetic,barabasi_albert,small,22,85,"{""n"": 22, ""m"": 5}",networkx_spring,2039597717,data/raw/synthetic/syn_barabasi_albert_small_0115.graphml,data/images/syn_barabasi_albert_small_0115.png
syn_barabasi_albert_small_0116,synthetic,barabasi_albert,small,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,3401941033,data/raw/synthetic/syn_barabasi_albert_small_0116.graphml,data/images/syn_barabasi_albert_small_0116.png
syn_barabasi_albert_small_0117,synthetic,barabasi_albert,small,24,23,"{""n"": 24, ""m"": 1}",networkx_spring,3779385845,data/raw/synthetic/syn_barabasi_albert_small_0117.graphml,data/images/syn_barabasi_albert_small_0117.png
syn_barabasi_albert_small_0118,synthetic,barabasi_albert,small,19,70,"{""n"": 19, ""m"": 5}",networkx_spring,348996192,data/raw/synthetic/syn_barabasi_albert_small_0118.graphml,data/images/syn_barabasi_albert_small_0118.png
syn_barabasi_albert_small_0119,synthetic,barabasi_albert,small,15,44,"{""n"": 15, ""m"": 4}",networkx_spring,2720909378,data/raw/synthetic/syn_barabasi_albert_small_0119.graphml,data/images/syn_barabasi_albert_small_0119.png
syn_barabasi_albert_small_0120,synthetic,barabasi_albert,small,25,46,"{""n"": 25, ""m"": 2}",networkx_spring,3975006873,data/raw/synthetic/syn_barabasi_albert_small_0120.graphml,data/images/syn_barabasi_albert_small_0120.png
syn_barabasi_albert_small_0121,synthetic,barabasi_albert,small,23,60,"{""n"": 23, ""m"": 3}",networkx_spring,1896926926,data/raw/synthetic/syn_barabasi_albert_small_0121.graphml,data/images/syn_barabasi_albert_small_0121.png
syn_barabasi_albert_small_0122,synthetic,barabasi_albert,small,18,65,"{""n"": 18, ""m"": 5}",networkx_spring,1739184684,data/raw/synthetic/syn_barabasi_albert_small_0122.graphml,data/images/syn_barabasi_albert_small_0122.png
syn_barabasi_albert_small_0123,synthetic,barabasi_albert,small,15,44,"{""n"": 15, ""m"": 4}",networkx_spring,3773347694,data/raw/synthetic/syn_barabasi_albert_small_0123.graphml,data/images/syn_barabasi_albert_small_0123.png
syn_barabasi_albert_small_0124,synthetic,barabasi_albert,small,17,60,"{""n"": 17, ""m"": 5}",networkx_spring,1113343161,data/raw/synthetic/syn_barabasi_albert_small_0124.graphml,data/images/syn_barabasi_albert_small_0124.png
syn_barabasi_albert_small_0125,synthetic,barabasi_albert,small,23,60,"{""n"": 23, ""m"": 3}",networkx_spring,1124354716,data/raw/synthetic/syn_barabasi_albert_small_0125.graphml,data/images/syn_barabasi_albert_small_0125.png
syn_barabasi_albert_tiny_0001,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",networkx_spring,220076040,data/raw/synthetic/syn_barabasi_albert_tiny_0001.graphml,data/images/syn_barabasi_albert_tiny_0001.png
syn_barabasi_albert_tiny_0002,synthetic,barabasi_albert,tiny,10,21,"{""n"": 10, ""m"": 3}",networkx_spring,2821527991,data/raw/synthetic/syn_barabasi_albert_tiny_0002.graphml,data/images/syn_barabasi_albert_tiny_0002.png
syn_barabasi_albert_tiny_0003,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 3}",networkx_spring,1067881592,data/raw/synthetic/syn_barabasi_albert_tiny_0003.graphml,data/images/syn_barabasi_albert_tiny_0003.png
syn_barabasi_albert_tiny_0004,synthetic,barabasi_albert,tiny,8,12,"{""n"": 8, ""m"": 2}",networkx_spring,174822972,data/raw/synthetic/syn_barabasi_albert_tiny_0004.graphml,data/images/syn_barabasi_albert_tiny_0004.png
syn_barabasi_albert_tiny_0005,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 4}",networkx_spring,1806049041,data/raw/synthetic/syn_barabasi_albert_tiny_0005.graphml,data/images/syn_barabasi_albert_tiny_0005.png
syn_barabasi_albert_tiny_0006,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,663553871,data/raw/synthetic/syn_barabasi_albert_tiny_0006.graphml,data/images/syn_barabasi_albert_tiny_0006.png
syn_barabasi_albert_tiny_0007,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,3433421646,data/raw/synthetic/syn_barabasi_albert_tiny_0007.graphml,data/images/syn_barabasi_albert_tiny_0007.png
syn_barabasi_albert_tiny_0008,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 2}",networkx_spring,666807146,data/raw/synthetic/syn_barabasi_albert_tiny_0008.graphml,data/images/syn_barabasi_albert_tiny_0008.png
syn_barabasi_albert_tiny_0009,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 1}",networkx_spring,389047256,data/raw/synthetic/syn_barabasi_albert_tiny_0009.graphml,data/images/syn_barabasi_albert_tiny_0009.png
syn_barabasi_albert_tiny_0010,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 2}",networkx_spring,1639038485,data/raw/synthetic/syn_barabasi_albert_tiny_0010.graphml,data/images/syn_barabasi_albert_tiny_0010.png
syn_barabasi_albert_tiny_0011,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,635526856,data/raw/synthetic/syn_barabasi_albert_tiny_0011.graphml,data/images/syn_barabasi_albert_tiny_0011.png
syn_barabasi_albert_tiny_0012,synthetic,barabasi_albert,tiny,7,6,"{""n"": 7, ""m"": 1}",networkx_spring,1024581235,data/raw/synthetic/syn_barabasi_albert_tiny_0012.graphml,data/images/syn_barabasi_albert_tiny_0012.png
syn_barabasi_albert_tiny_0013,synthetic,barabasi_albert,tiny,8,7,"{""n"": 8, ""m"": 1}",networkx_spring,3840708039,data/raw/synthetic/syn_barabasi_albert_tiny_0013.graphml,data/images/syn_barabasi_albert_tiny_0013.png
syn_barabasi_albert_tiny_0014,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 4}",networkx_spring,4037150175,data/raw/synthetic/syn_barabasi_albert_tiny_0014.graphml,data/images/syn_barabasi_albert_tiny_0014.png
syn_barabasi_albert_tiny_0015,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 4}",networkx_spring,2600936867,data/raw/synthetic/syn_barabasi_albert_tiny_0015.graphml,data/images/syn_barabasi_albert_tiny_0015.png
syn_barabasi_albert_tiny_0016,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",networkx_spring,4060263664,data/raw/synthetic/syn_barabasi_albert_tiny_0016.graphml,data/images/syn_barabasi_albert_tiny_0016.png
syn_barabasi_albert_tiny_0017,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 2}",networkx_spring,1953756875,data/raw/synthetic/syn_barabasi_albert_tiny_0017.graphml,data/images/syn_barabasi_albert_tiny_0017.png
syn_barabasi_albert_tiny_0018,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 3}",networkx_spring,1028398070,data/raw/synthetic/syn_barabasi_albert_tiny_0018.graphml,data/images/syn_barabasi_albert_tiny_0018.png
syn_barabasi_albert_tiny_0019,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,312989787,data/raw/synthetic/syn_barabasi_albert_tiny_0019.graphml,data/images/syn_barabasi_albert_tiny_0019.png
syn_barabasi_albert_tiny_0020,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,2319670726,data/raw/synthetic/syn_barabasi_albert_tiny_0020.graphml,data/images/syn_barabasi_albert_tiny_0020.png
syn_barabasi_albert_tiny_0021,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 4}",networkx_spring,3293708271,data/raw/synthetic/syn_barabasi_albert_tiny_0021.graphml,data/images/syn_barabasi_albert_tiny_0021.png
syn_barabasi_albert_tiny_0022,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,424781599,data/raw/synthetic/syn_barabasi_albert_tiny_0022.graphml,data/images/syn_barabasi_albert_tiny_0022.png
syn_barabasi_albert_tiny_0023,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 4}",networkx_spring,1719161034,data/raw/synthetic/syn_barabasi_albert_tiny_0023.graphml,data/images/syn_barabasi_albert_tiny_0023.png
syn_barabasi_albert_tiny_0024,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,2025106947,data/raw/synthetic/syn_barabasi_albert_tiny_0024.graphml,data/images/syn_barabasi_albert_tiny_0024.png
syn_barabasi_albert_tiny_0025,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,1420648543,data/raw/synthetic/syn_barabasi_albert_tiny_0025.graphml,data/images/syn_barabasi_albert_tiny_0025.png
syn_barabasi_albert_tiny_0026,synthetic,barabasi_albert,tiny,8,7,"{""n"": 8, ""m"": 1}",networkx_spring,3232392799,data/raw/synthetic/syn_barabasi_albert_tiny_0026.graphml,data/images/syn_barabasi_albert_tiny_0026.png
syn_barabasi_albert_tiny_0027,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 4}",networkx_spring,1060702062,data/raw/synthetic/syn_barabasi_albert_tiny_0027.graphml,data/images/syn_barabasi_albert_tiny_0027.png
syn_barabasi_albert_tiny_0028,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 5}",networkx_spring,2448099794,data/raw/synthetic/syn_barabasi_albert_tiny_0028.graphml,data/images/syn_barabasi_albert_tiny_0028.png
syn_barabasi_albert_tiny_0029,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 4}",networkx_spring,1593086756,data/raw/synthetic/syn_barabasi_albert_tiny_0029.graphml,data/images/syn_barabasi_albert_tiny_0029.png
syn_barabasi_albert_tiny_0030,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 2}",networkx_spring,1415228058,data/raw/synthetic/syn_barabasi_albert_tiny_0030.graphml,data/images/syn_barabasi_albert_tiny_0030.png
syn_barabasi_albert_tiny_0031,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,3022205717,data/raw/synthetic/syn_barabasi_albert_tiny_0031.graphml,data/images/syn_barabasi_albert_tiny_0031.png
syn_barabasi_albert_tiny_0032,synthetic,barabasi_albert,tiny,10,16,"{""n"": 10, ""m"": 2}",networkx_spring,4086045042,data/raw/synthetic/syn_barabasi_albert_tiny_0032.graphml,data/images/syn_barabasi_albert_tiny_0032.png
syn_barabasi_albert_tiny_0033,synthetic,barabasi_albert,tiny,9,8,"{""n"": 9, ""m"": 1}",networkx_spring,3245160345,data/raw/synthetic/syn_barabasi_albert_tiny_0033.graphml,data/images/syn_barabasi_albert_tiny_0033.png
syn_barabasi_albert_tiny_0034,synthetic,barabasi_albert,tiny,9,18,"{""n"": 9, ""m"": 3}",networkx_spring,236687912,data/raw/synthetic/syn_barabasi_albert_tiny_0034.graphml,data/images/syn_barabasi_albert_tiny_0034.png
syn_barabasi_albert_tiny_0035,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,3884588693,data/raw/synthetic/syn_barabasi_albert_tiny_0035.graphml,data/images/syn_barabasi_albert_tiny_0035.png
syn_barabasi_albert_tiny_0036,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 2}",networkx_spring,4145994050,data/raw/synthetic/syn_barabasi_albert_tiny_0036.graphml,data/images/syn_barabasi_albert_tiny_0036.png
syn_barabasi_albert_tiny_0037,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 4}",networkx_spring,656771016,data/raw/synthetic/syn_barabasi_albert_tiny_0037.graphml,data/images/syn_barabasi_albert_tiny_0037.png
syn_barabasi_albert_tiny_0038,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 3}",networkx_spring,49115250,data/raw/synthetic/syn_barabasi_albert_tiny_0038.graphml,data/images/syn_barabasi_albert_tiny_0038.png
syn_barabasi_albert_tiny_0039,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",networkx_spring,2068017383,data/raw/synthetic/syn_barabasi_albert_tiny_0039.graphml,data/images/syn_barabasi_albert_tiny_0039.png
syn_barabasi_albert_tiny_0040,synthetic,barabasi_albert,tiny,7,6,"{""n"": 7, ""m"": 1}",networkx_spring,2528648769,data/raw/synthetic/syn_barabasi_albert_tiny_0040.graphml,data/images/syn_barabasi_albert_tiny_0040.png
syn_barabasi_albert_tiny_0041,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,844080301,data/raw/synthetic/syn_barabasi_albert_tiny_0041.graphml,data/images/syn_barabasi_albert_tiny_0041.png
syn_barabasi_albert_tiny_0042,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 3}",networkx_spring,930780437,data/raw/synthetic/syn_barabasi_albert_tiny_0042.graphml,data/images/syn_barabasi_albert_tiny_0042.png
syn_barabasi_albert_tiny_0043,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,4100051304,data/raw/synthetic/syn_barabasi_albert_tiny_0043.graphml,data/images/syn_barabasi_albert_tiny_0043.png
syn_barabasi_albert_tiny_0044,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 2}",networkx_spring,445575328,data/raw/synthetic/syn_barabasi_albert_tiny_0044.graphml,data/images/syn_barabasi_albert_tiny_0044.png
syn_barabasi_albert_tiny_0045,synthetic,barabasi_albert,tiny,10,25,"{""n"": 10, ""m"": 5}",networkx_spring,2816458411,data/raw/synthetic/syn_barabasi_albert_tiny_0045.graphml,data/images/syn_barabasi_albert_tiny_0045.png
syn_barabasi_albert_tiny_0046,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 4}",networkx_spring,2397113097,data/raw/synthetic/syn_barabasi_albert_tiny_0046.graphml,data/images/syn_barabasi_albert_tiny_0046.png
syn_barabasi_albert_tiny_0047,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 1}",networkx_spring,4187474128,data/raw/synthetic/syn_barabasi_albert_tiny_0047.graphml,data/images/syn_barabasi_albert_tiny_0047.png
syn_barabasi_albert_tiny_0048,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 3}",networkx_spring,1946061451,data/raw/synthetic/syn_barabasi_albert_tiny_0048.graphml,data/images/syn_barabasi_albert_tiny_0048.png
syn_barabasi_albert_tiny_0049,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,1081123145,data/raw/synthetic/syn_barabasi_albert_tiny_0049.graphml,data/images/syn_barabasi_albert_tiny_0049.png
syn_barabasi_albert_tiny_0050,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 4}",networkx_spring,3293401611,data/raw/synthetic/syn_barabasi_albert_tiny_0050.graphml,data/images/syn_barabasi_albert_tiny_0050.png
syn_barabasi_albert_tiny_0051,synthetic,barabasi_albert,tiny,9,14,"{""n"": 9, ""m"": 2}",networkx_spring,1333655525,data/raw/synthetic/syn_barabasi_albert_tiny_0051.graphml,data/images/syn_barabasi_albert_tiny_0051.png
syn_barabasi_albert_tiny_0052,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,3322186513,data/raw/synthetic/syn_barabasi_albert_tiny_0052.graphml,data/images/syn_barabasi_albert_tiny_0052.png
syn_barabasi_albert_tiny_0053,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",networkx_spring,313894562,data/raw/synthetic/syn_barabasi_albert_tiny_0053.graphml,data/images/syn_barabasi_albert_tiny_0053.png
syn_barabasi_albert_tiny_0054,synthetic,barabasi_albert,tiny,10,25,"{""n"": 10, ""m"": 5}",networkx_spring,4134764985,data/raw/synthetic/syn_barabasi_albert_tiny_0054.graphml,data/images/syn_barabasi_albert_tiny_0054.png
syn_barabasi_albert_tiny_0055,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,2032759159,data/raw/synthetic/syn_barabasi_albert_tiny_0055.graphml,data/images/syn_barabasi_albert_tiny_0055.png
syn_barabasi_albert_tiny_0056,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 4}",networkx_spring,1613838734,data/raw/synthetic/syn_barabasi_albert_tiny_0056.graphml,data/images/syn_barabasi_albert_tiny_0056.png
syn_barabasi_albert_tiny_0057,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 4}",networkx_spring,1035023333,data/raw/synthetic/syn_barabasi_albert_tiny_0057.graphml,data/images/syn_barabasi_albert_tiny_0057.png
syn_barabasi_albert_tiny_0058,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 5}",networkx_spring,875009123,data/raw/synthetic/syn_barabasi_albert_tiny_0058.graphml,data/images/syn_barabasi_albert_tiny_0058.png
syn_barabasi_albert_tiny_0059,synthetic,barabasi_albert,tiny,9,14,"{""n"": 9, ""m"": 2}",networkx_spring,2004939990,data/raw/synthetic/syn_barabasi_albert_tiny_0059.graphml,data/images/syn_barabasi_albert_tiny_0059.png
syn_barabasi_albert_tiny_0060,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",networkx_spring,1555948526,data/raw/synthetic/syn_barabasi_albert_tiny_0060.graphml,data/images/syn_barabasi_albert_tiny_0060.png
syn_barabasi_albert_tiny_0061,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 3}",networkx_spring,2919552998,data/raw/synthetic/syn_barabasi_albert_tiny_0061.graphml,data/images/syn_barabasi_albert_tiny_0061.png
syn_barabasi_albert_tiny_0062,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 4}",networkx_spring,2867632572,data/raw/synthetic/syn_barabasi_albert_tiny_0062.graphml,data/images/syn_barabasi_albert_tiny_0062.png
syn_barabasi_albert_tiny_0063,synthetic,barabasi_albert,tiny,6,9,"{""n"": 6, ""m"": 3}",networkx_spring,3707763941,data/raw/synthetic/syn_barabasi_albert_tiny_0063.graphml,data/images/syn_barabasi_albert_tiny_0063.png
syn_barabasi_albert_tiny_0064,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 4}",networkx_spring,2291167026,data/raw/synthetic/syn_barabasi_albert_tiny_0064.graphml,data/images/syn_barabasi_albert_tiny_0064.png
syn_barabasi_albert_tiny_0065,synthetic,barabasi_albert,tiny,10,25,"{""n"": 10, ""m"": 5}",networkx_spring,4261397138,data/raw/synthetic/syn_barabasi_albert_tiny_0065.graphml,data/images/syn_barabasi_albert_tiny_0065.png
syn_barabasi_albert_tiny_0066,synthetic,barabasi_albert,tiny,6,5,"{""n"": 6, ""m"": 5}",networkx_spring,1140201870,data/raw/synthetic/syn_barabasi_albert_tiny_0066.graphml,data/images/syn_barabasi_albert_tiny_0066.png
syn_barabasi_albert_tiny_0067,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 2}",networkx_spring,1112399008,data/raw/synthetic/syn_barabasi_albert_tiny_0067.graphml,data/images/syn_barabasi_albert_tiny_0067.png
syn_barabasi_albert_tiny_0068,synthetic,barabasi_albert,tiny,9,14,"{""n"": 9, ""m"": 2}",networkx_spring,1068156790,data/raw/synthetic/syn_barabasi_albert_tiny_0068.graphml,data/images/syn_barabasi_albert_tiny_0068.png
syn_barabasi_albert_tiny_0069,synthetic,barabasi_albert,tiny,7,6,"{""n"": 7, ""m"": 1}",networkx_spring,303789485,data/raw/synthetic/syn_barabasi_albert_tiny_0069.graphml,data/images/syn_barabasi_albert_tiny_0069.png
syn_barabasi_albert_tiny_0070,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,3901434994,data/raw/synthetic/syn_barabasi_albert_tiny_0070.graphml,data/images/syn_barabasi_albert_tiny_0070.png
syn_barabasi_albert_tiny_0071,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",networkx_spring,2318354005,data/raw/synthetic/syn_barabasi_albert_tiny_0071.graphml,data/images/syn_barabasi_albert_tiny_0071.png
syn_barabasi_albert_tiny_0072,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 5}",networkx_spring,1739397330,data/raw/synthetic/syn_barabasi_albert_tiny_0072.graphml,data/images/syn_barabasi_albert_tiny_0072.png
syn_barabasi_albert_tiny_0073,synthetic,barabasi_albert,tiny,5,6,"{""n"": 5, ""m"": 3}",networkx_spring,2185635564,data/raw/synthetic/syn_barabasi_albert_tiny_0073.graphml,data/images/syn_barabasi_albert_tiny_0073.png
syn_barabasi_albert_tiny_0074,synthetic,barabasi_albert,tiny,10,25,"{""n"": 10, ""m"": 5}",networkx_spring,2667483450,data/raw/synthetic/syn_barabasi_albert_tiny_0074.graphml,data/images/syn_barabasi_albert_tiny_0074.png
syn_barabasi_albert_tiny_0075,synthetic,barabasi_albert,tiny,7,12,"{""n"": 7, ""m"": 4}",networkx_spring,2254231775,data/raw/synthetic/syn_barabasi_albert_tiny_0075.graphml,data/images/syn_barabasi_albert_tiny_0075.png
syn_barabasi_albert_tiny_0076,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 5}",networkx_spring,4148749624,data/raw/synthetic/syn_barabasi_albert_tiny_0076.graphml,data/images/syn_barabasi_albert_tiny_0076.png
syn_barabasi_albert_tiny_0077,synthetic,barabasi_albert,tiny,9,20,"{""n"": 9, ""m"": 5}",networkx_spring,1478696817,data/raw/synthetic/syn_barabasi_albert_tiny_0077.graphml,data/images/syn_barabasi_albert_tiny_0077.png
syn_barabasi_albert_tiny_0078,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 2}",networkx_spring,2408797612,data/raw/synthetic/syn_barabasi_albert_tiny_0078.graphml,data/images/syn_barabasi_albert_tiny_0078.png
syn_barabasi_albert_tiny_0079,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,143755203,data/raw/synthetic/syn_barabasi_albert_tiny_0079.graphml,data/images/syn_barabasi_albert_tiny_0079.png
syn_barabasi_albert_tiny_0080,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,379086236,data/raw/synthetic/syn_barabasi_albert_tiny_0080.graphml,data/images/syn_barabasi_albert_tiny_0080.png
syn_barabasi_albert_tiny_0081,synthetic,barabasi_albert,tiny,7,10,"{""n"": 7, ""m"": 5}",networkx_spring,710882356,data/raw/synthetic/syn_barabasi_albert_tiny_0081.graphml,data/images/syn_barabasi_albert_tiny_0081.png
syn_barabasi_albert_tiny_0082,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,237063009,data/raw/synthetic/syn_barabasi_albert_tiny_0082.graphml,data/images/syn_barabasi_albert_tiny_0082.png
syn_barabasi_albert_tiny_0083,synthetic,barabasi_albert,tiny,10,25,"{""n"": 10, ""m"": 5}",networkx_spring,3563718670,data/raw/synthetic/syn_barabasi_albert_tiny_0083.graphml,data/images/syn_barabasi_albert_tiny_0083.png
syn_barabasi_albert_tiny_0084,synthetic,barabasi_albert,tiny,8,15,"{""n"": 8, ""m"": 3}",networkx_spring,3446780602,data/raw/synthetic/syn_barabasi_albert_tiny_0084.graphml,data/images/syn_barabasi_albert_tiny_0084.png
syn_barabasi_albert_tiny_0085,synthetic,barabasi_albert,tiny,5,4,"{""n"": 5, ""m"": 1}",networkx_spring,272439350,data/raw/synthetic/syn_barabasi_albert_tiny_0085.graphml,data/images/syn_barabasi_albert_tiny_0085.png
syn_barabasi_albert_tiny_0086,synthetic,barabasi_albert,tiny,6,8,"{""n"": 6, ""m"": 2}",networkx_spring,2063706910,data/raw/synthetic/syn_barabasi_albert_tiny_0086.graphml,data/images/syn_barabasi_albert_tiny_0086.png
syn_barabasi_albert_tiny_0087,synthetic,barabasi_albert,tiny,10,9,"{""n"": 10, ""m"": 1}",networkx_spring,569879928,data/raw/synthetic/syn_barabasi_albert_tiny_0087.graphml,data/images/syn_barabasi_albert_tiny_0087.png
syn_barabasi_albert_tiny_0088,synthetic,barabasi_albert,tiny,10,24,"{""n"": 10, ""m"": 4}",networkx_spring,151758494,data/raw/synthetic/syn_barabasi_albert_tiny_0088.graphml,data/images/syn_barabasi_albert_tiny_0088.png
syn_barabasi_albert_tiny_0089,synthetic,barabasi_albert,tiny,10,21,"{""n"": 10, ""m"": 3}",networkx_spring,1141558349,data/raw/synthetic/syn_barabasi_albert_tiny_0089.graphml,data/images/syn_barabasi_albert_tiny_0089.png
syn_barabasi_albert_tiny_0090,synthetic,barabasi_albert,tiny,6,9,"{""n"": 6, ""m"": 3}",networkx_spring,3770758933,data/raw/synthetic/syn_barabasi_albert_tiny_0090.graphml,data/images/syn_barabasi_albert_tiny_0090.png
